	score	category_names	prices	isCorrect
3791	941	DDR5	4000	1
3792	5775	DDR5	1100	1
3793	3463	DDR3	250	1
3794	3936	DDR5	19990	1
3795	3855	其他	20200	1
3796	938	顯示卡	4700	1
3797	3826	DDR5	6300	1
3798	4929	其他	450	1
3799	1990	DDR5	8189	1
3800	4249	其他	2100	1
3801	4352	DDR5	17900	1
3802	3840	顯示卡	610	1
3803	894	顯示卡	1850	1
3804	898	DDR5	850	1
3805	3498	其他	35900	1
3806	65	其他品牌	790	1
3807	210	其他	20	1
3808	5600	DDR5	550	1
3809	3144	散熱片、導管	35	1
3810	4	DDR5	1700	1
3811	3857	DDR5	7000	1
3812	78	DDR5	599	1
3813	4038	DDR5	1990	1
3814	2	DDR3	350	1
3815	3	其他	249	1
3816	13	DDR5	120	1
3817	3659	AGP介面	350	1
3818	1547	DDR3	320	1
3819	1171	DDR3	70	1
3820	3	工業工程設備	17500	1
3821	4183	其他	200	1
3822	2	DDR5	1799	1
3823	5136	顯示卡	11500	1
3824	3894	其他	5200	1
3825	3770	DDR5	12000	1
3826	895	其他	15990	1
3827	4173	顯示卡	405	1
3828	4232	DDR3	800	1
3829	3058	DDR3	300	1
3830	1102	DDR5	5000	1
3831	878	DDR5	4500	1
3832	4082	DDR3	1200	1
3833	4595	顯示卡	17500	1
3834	713	DDR5	300	1
3835	3405	其他電腦周邊設備	6590	1
3836	184	DDR5	220	1
3837	4310	DDR5	3680	1
3838	1970	DDR3	320	1
3839	1	DDR5	100	1
3840	122	IBM、HITACHI	20	1
3841	12	顯示卡	399	1
3842	4385	DDR5	690	1
3843	904	DDR5	1490	1
3844	4969	水冷式	16500	1
3845	1081	DDR3	500	1
3846	3124	DDR5	3288	1
3847	3949	其他	7090	1
3848	3935	DDR3	240	1
3849	3106	其他電腦周邊設備	169	1
3850	14	DDR5	580	1
3851	5	其他	6000	1
3852	3164	PCI介面	500	1
3853	1878	DDR3	500	1
3854	1131	DDR3	190	1
3855	3339	DDR5	1800	1
3856	1300	DDR3	290	1
3857	3637	DDR5	6000	1
3858	26	DDR3	420	1
3859	4769	其他	39990	1
3860	1482	DDR5	400	1
3861	1687	DDR5	2300	1
3862	3764	DDR3	200	1
3863	3783	DDR5	1590	1
3864	3306	其他	150	1
3865	12	DDR5	2500	1
3866	3807	電競獨顯	5000	1
3867	946	其他散熱裝置	600	1
3868	630	DDR5	2000	1
3869	4046	其他	3000	1
3870	4729	DDR5	9000	1
3871	1008	DDR5	620	1
3872	125	顯示卡	120	1
3873	310	DDR5	3500	1
3874	122	WD	20	1
3875	351	DDR3	320	1
3876	1315	DDR5	230	1
3877	4653	DDR5	14800	1
3878	4530	其他	17000	1
3879	4511	其他介面卡	500	1
3880	1877	DDR5	1420	1
3881	215	其他	85	1
3882	1	DDR3	219	1
3883	4	其他	1000	1
3884	3166	DDR3	450	1
3885	3	轉接線、轉接頭	170	1
3886	3431	其他	76	1
3887	5083	DDR3	730	1
3888	3092	電源線	250	1
3889	6	其他	200	1
3890	17	PCIE介面	200	1
3891	3753	顯示卡	275	1
3892	883	PCI介面	800	1
3893	4822	其他	3600	1
3894	737	DDR5	630	1
3895	3509	其他	450	1
3896	897	DDR5	2590	1
3897	4955	DDR3	690	1
3898	602	DDR5	4800	1
3899	12	其他	26980	1
3900	3767	DDR3	9999	1
3901	1005	DDR5	790	1
3902	3787	顯示卡	165	1
3903	1644	DDR5	600	1
3904	2103	DDR3	390	1
3905	1	DDR3	199	1
3906	3431	其他	300	1
3907	951	DDR3	500	1
3908	579	DDR5	1	1
3909	2	其他介面卡	5	1
3910	3145	DDR3	688	1
3911	4	螢幕線	120	1
3912	1	DDR3	299	1
3913	3116	DDR5	2388	1
3914	3410	DDR5	9490	1
3915	64	風扇式	150	1
3916	4856	DDR3	300	1
3917	819	DDR3	1	1
3918	4568	顯示卡	375	1
3919	3676	其他	15990	1
3920	23	其他	49	1
3921	1385	DDR3	150	1
3922	3985	其他	2000	1
3923	3864	DDR3	580	1
3924	4169	DDR3	210	1
3925	10	其他	120	1
3926	3111	DDR5	3399	1
3927	1014	DDR5	2990	1
3928	4708	其他	2400	1
3929	3838	其他	17000	1
3930	257	DDR5	3000	1
3931	310	DDR3	299	1
3932	93	顯示卡	17000	1
3933	1	DDR3	349	1
3934	1539	DDR5	380	1
3935	199	DDR3	150	1
3936	196	AGP介面	400	1
3937	1520	DDR5	300	1
3938	1088	DDR3	600	1
3939	1	Core 2 Quad等級	4999	1
3940	4410	DDR5	299	1
3941	1999	DDR3	200	1
3942	3810	其他	300	1
3943	893	DDR3	280	1
3944	5708	DDR5	3650	1
3945	936	其他	140	1
3946	3769	其他	550	1
3947	3818	DDR5	899	1
3948	3790	DDR3	300	1
3949	244	DDR3	350	1
3950	455	DDR5	2600	1
3951	3730	DDR3	310	1
3952	1015	顯示卡	27000	1
3953	274	DDR5	510	1
3954	1022	DDR3	350	1
3955	3807	DDR3	500	1
3956	4816	其他	7300	1
3957	1013	顯示卡	19800	1
3958	28	DDR3	199	1
3959	4069	DDR5	6900	1
3960	3340	其他	15500	1
3961	982	顯示卡	4200	1
3962	5584	DDR5	5300	1
3963	1	DDR3	299	1
3964	177	風扇式	199	1
3965	5526	其他	160	1
3966	2	其他	490	1
3967	1015	顯示卡	26000	1
3968	3132	DDR5	3500	1
3969	35	顯示卡	3500	1
3970	3146	DDR3	499	1
3971	3144	電腦保養	70	1
3972	2	DDR3	179	1
3973	3139	DDR5	99	1
3974	767	介面卡	2500	1
3975	6361	DDR3	500	1
3976	1052	DDR5	500	1
3977	2	DDR3	499	1
3978	2	DDR5	399	1
3979	1224	DDR5	48900	1
3980	956	DDR3	150	1
3981	339	PCIE介面	580	1
3982	1724	DDR5	1630	1
3983	1394	DDR5	590	1
3984	165	DDR5	930	1
3985	4114	DDR3	400	1
3986	471	DDR5	490	1
3987	40	DDR3	210	1
3988	4002	DDR5	14000	1
3989	37	DDR5	350	1
3990	2097	DDR5	1700	1
3991	856	顯示卡	180	1
3992	3761	DDR3	250	1
3993	3685	DDR5	19900	1
3994	7	介面卡	99	1
3995	4124	DDR5	600	1
3996	2	介面卡	399	1
3997	4372	DDR5	11700	1
3998	3413	其他	49900	1
3999	1	DDR3	299	1
4000	5236	DDR5	300	1
4001	832	DDR3	250	1
4002	1	DDR5	999	1
4003	4624	其他	700	1
4004	4744	DDR5	1168	1
4005	3503	DDR5	930	1
4006	4541	DDR3	180	1
4007	4142	DDR5	350	1
4008	4366	DDR5	899	1
4009	20	DDR3	490	1
4010	45	DDR3	270	1
4011	74	其他	200	1
4012	253	DDR5	2200	1
4013	3552	四核心	2000	1
4014	4109	其他	1000	1
4015	4694	DDR5	1700	1
4016	1391	DDR5	1500	1
4017	1925	其他	6300	1
4018	3472	轉接線、轉接頭	45	1
4019	6	DDR3	400	1
4020	4	DDR5	2800	1
4021	3482	AGP介面	310	1
4022	6	PCI介面	390	1
4023	7	附件及改裝品	790	1
4024	3214	附件及改裝品	4	1
4025	957	顯示卡	230	1
4026	3950	其他	1590	1
4027	1	DDR5	1499	1
4028	3041	DDR5	10000	1
4029	3966	DDR3	300	1
4030	3811	DDR3	79	1
4031	3369	PCI介面	300	1
4032	4640	顯示卡	405	1
4033	40	其他	100	1
4034	12	其他	120	1
4035	717	DDR5	4700	1
4036	4709	DDR5	760	1
4037	3069	DDR5	830	1
4038	765	DDR5	350	1
4039	3	其他	200	1
4040	3850	DDR3	260	1
4041	1240	DDR3	200	1
4042	3041	DDR3	250	1
4043	3901	DDR3	450	1
4044	3947	DDR3	230	1
4045	4561	DDR5	2600	1
4046	168	DDR5	1900	1
4047	815	DDR5	1280	1
4048	795	DDR5	500	1
4049	900	DDR5	350	1
4050	4710	DDR5	250	1
4051	4703	DDR5	3698	1
4052	5702	DDR5	7500	1
4053	3875	DDR3	310	1
4054	3772	其他	480	1
4055	4392	DDR3	1290	1
4056	4706	DDR5	2080	1
4057	234	DDR5	800	1
4058	4300	DDR5	300	1
4059	335	其他	3600	1
4060	4403	DDR5	15500	1
4061	1828	DDR3	290	1
4062	3430	顯示卡	300	1
4063	4541	顯示卡	355	1
4064	1872	DDR5	1400	1
4065	4467	其他	35900	1
4066	54	DDR5	600	1
4067	215	其他	105	1
4068	3	其他	100	1
4069	350	DDR3	400	1
4070	794	Core2 Duo	3000	1
4071	3336	DDR3	450	1
4072	94	PCI介面	140	1
4073	68	DDR5	1350	1
4074	3839	DDR5	6400	1
4075	720	DDR5	630	1
4076	5002	顯示卡	3300	1
4077	686	DDR3	400	1
4078	1099	DDR5	1190	1
4079	3	DDR5	100	1
4080	5004	其他	450	1
4081	4462	顯示卡	2850	1
4082	3788	其他	14900	1
4083	4243	其他	1850	1
4084	3873	其他	330	1
4085	1879	DDR5	1420	1
4086	3587	其他	19600	1
4087	903	DDR5	1750	1
4088	884	DDR5	2600	1
4089	3169	其他	200	1
4090	3547	顯示卡	245	1
4091	4952	PCIE介面	350	1
4092	3976	DDR3	2499	1
4093	4120	DDR3	150	1
4094	4572	其他	120	1
4095	200	DDR5	8800	1
4096	4154	DDR5	650	1
4097	5360	DDR5	300	1
4098	3375	DDR5	2900	1
4099	1450	DDR3	600	1
4100	3884	DDR3	320	1
4101	899	DDR3	599	1
4102	31	DDR3	90	1
4103	4369	其他	230	1
4104	4144	其他	25900	1
4105	4	其他	160	1
4106	4203	顯示卡	195	1
4107	3555	DDR5	8600	1
4108	3734	DDR5	400	1
4109	2	DDR5	190	1
4110	2065	DDR3	320	1
4111	4788	PCIE介面	7250	1
4112	4883	其他	29000	1
4113	615	DDR3	129	1
4114	3081	其他電腦周邊設備	199	1
4115	3838	其他	250	1
4116	585	DDR3	500	1
4117	716	DDR5	499	1
4118	3526	顯示卡	2110	1
4119	3968	DDR5	5990	1
4120	3946	其他	320	1
4121	5004	DDR5	450	1
4122	48	其他電腦周邊設備	35	1
4123	139	DDR5	200	1
4124	869	DDR3	600	1
4125	3414	DDR5	600	1
4126	1669	DDR5	500	1
4127	4	DDR5	24990	1
4128	3816	DDR3	260	1
4129	4282	DDR5	99914900	1
4130	3083	PCIE介面	600	1
4131	3864	DDR3	299	1
4132	3368	顯示卡	17000	1
4133	1289	DDR3	790	1
4134	1681	顯示卡	17000	1
4135	5656	DDR3	400	1
4136	3218	其他	18000	1
4137	4893	DDR3	150	1
4138	16	DDR5	3290	1
4139	23	DDR5	890	1
4140	3778	DDR5	1500	1
4141	190	DDR3	150	1
4142	225	DDR5	2200	1
4143	3942	DDR3	310	1
4144	42	DDR3	350	1
4145	3675	DDR5	700	1
4146	7	AGP介面	600	1
4147	20	DDR3	220	1
4148	721	其他	150	1
4149	4346	DDR5	2950	1
4150	132	其他	3900	1
4151	4036	DDR5	800	1
4152	3758	DDR5	1200	1
4153	3	風扇式	40	1
4154	2	DDR3	449	1
4155	105	其他介面卡	130	1
4156	1216	DDR5	1800	1
4157	1948	DDR3	750	1
4158	1786	DDR5	6800	1
4159	4461	顯示卡	525	1
4160	3132	DDR3	899	1
4161	1234	顯示卡	530	1
4162	227	其他	4800	1
4163	296	DDR5	380	1
4164	3158	DDR5	6888	1
4165	3913	顯示卡	49990	1
4166	831	顯示卡	99	1
4167	3	空機殼	350	1
4168	3489	DDR5	2950	1
4169	3380	DDR5	1600999	1
4170	5517	其他	14900	1
4171	40	DDR3	350	1
4172	1309	其他	35500	1
4173	4158	DDR5	1	1
4174	2	DDR3	120	1
4175	3771	其他	100	1
4176	5575	DDR5	2000	1
4177	1581	DDR3	580	1
4178	3195	其他	20900	1
4179	240	其他	3800	1
4180	3148	DDR5	1600	1
4181	1130	DDR5	5900	1
4182	203	DDR5	2940	1
4183	2	DDR5	200	1
4184	747	顯示卡	170	1
4185	3879	DDR5	9500	1
4186	301	DDR5	900	1
4187	4242	顯示卡	215	1
4188	4646	DDR5	300	1
4189	67	其他	160	1
4190	883	其他	90	1
4191	866	DDR5	2230	1
4192	3800	其他	390	1
4193	4139	DDR5	1800	1
4194	3548	PCI介面	4800	1
4195	3562	DDR5	4900	1
4196	25	轉接線、轉接頭	35	1
4197	33	其他散熱裝置	3	1
4198	3808	DDR3	280	1
4199	19	DDR5	1800	1
4200	3929	DDR3	129	1
4201	4952	其他	200	1
4202	875	DDR3	120	1
4203	31	家電零件	50	1
4204	1	AGP介面	120	1
4205	3196	DDR5	2999	1
4206	6	AGP介面	500	1
4207	297	AGP介面	200	1
4208	3112	其他	10500	1
4209	3220	DDR5	1499	1
4210	4	其他	28500	1
4211	3627	其他	3540	1
4212	4669	DDR5	2000	1
4213	3970	DDR3	300	1
4214	277	DDR5	660	1
4215	3468	DDR5	1440	1
4216	1020	DDR5	410	1
4217	4938	DDR5	1	1
4218	6	DDR5	430	1
4219	4	DDR5	100	1
4220	3164	DDR3	525	1
4221	4851	DDR5	1900	1
4222	4525	DDR3	100	1
4223	59	Core2 Duo	140	1
4224	1572	DDR5	400	1
4225	4419	DDR5	1400	1
4226	1018	DDR5	490	1
4227	3558	其他	1750	1
4228	512	DDR5	1500	1
4229	938	電源線	98	1
4230	1	DDR5	1299	1
4231	4080	DDR5	2950	1
4232	785	DDR3	300	1
4233	3784	其他	5	1
4234	832	繪圖3D加速卡	1000	1
4235	4094	DDR5	3	1
4236	4916	DDR5	1200	1
4237	79	其他線材	15	1
4238	3818	DDR5	2199	1
4239	50	附件及改裝品	20	1
4240	808	其他	300	1
4241	3	DDR5	4800	1
4242	17	DDR3	200	1
4243	13	AGP介面	10	1
4244	233	AGP介面	290	1
4245	20	DDR5	200	1
4246	3098	風扇式	80	1
4247	4136	DDR5	640	1
4248	3193	PCIE介面	13700	1
4249	3556	DDR5	2450	1
4250	3074	DDR5	1200	1
4251	1487	顯示卡	10000	1
4252	3291	AGP介面	85	1
4253	949	DDR3	200	1
4254	880	DDR5	420	1
4255	271	DDR5	790	1
4256	237	DDR5	450	1
4257	4476	DDR5	250	1
4258	3790	其他電腦記憶體	9999	1
4259	835	其他	266	1
4260	1798	DDR5	2300	1
4261	1193	DDR5	750	1
4262	142	顯示卡	16000	1
4263	17	MacBook Pro	5500	1
4264	78	其他	7500	1
4265	3537	DDR3	500	1
4266	4187	其他	180	1
4267	883	DDR5	1200	1
4268	3306	風扇式	260	1
4269	3582	其他	730	1
4270	14	DDR5	699	1
4271	122	電腦硬碟	20	1
4272	3277	轉接線、轉接頭	95	1
4273	835	DDR5	1600	1
4274	3051	其他	9490	1
4275	6	PCIE介面	100	1
4276	3056	DDR5	410	1
4277	1700	15吋	80	1
4278	920	DDR3	390	1
4279	5106	DDR5	600	1
4280	5354	PCIE介面	5630	1
4281	4392	PCIE介面	150	1
4282	4869	DDR3	250	1
4283	898	其他CPU	4699	1
4284	3149	ASUS華碩	500	1
4285	726	DDR3	350	1
4286	1	DDR3	299	1
4287	3843	DDR5	999	1
4288	4389	DDR5	11300	1
4289	898	DDR5	1090	1
4290	803	DDR5	2000	1
4291	3918	DDR5	220	1
4292	946	DDR5	260	1
4293	121	顯示卡	19999	1
4294	26	DDR5	1900	1
4295	4518	DDR5	450	1
4296	1080	DDR5	250	1
4297	3043	DDR5	1500	1
4298	99	其他	50	1
4299	206	其他電腦周邊設備	195	1
4300	3858	DDR3	1488	1
4301	524	其他	900	1
4302	19	DDR5	140	1
4303	3511	其他	1000	1
4304	1846	其他	2500	1
4305	4780	其他	20500	1
4306	4799	DDR5	1600	1
4307	2365	DDR5	390	1
4308	709	顯示卡	22500	1
4309	862	DDR5	1600	1
4310	1034	DDR3	600	1
4311	3167	其他電腦周邊設備	11000	1
4312	1177	DDR3	250	1
4313	3958	DDR5	3300	1
4314	44	DDR3	100	1
4315	1272	DDR3	550	1
4316	65	DDR5	830	1
4317	1260	DDR5	150	1
4318	916	DDR5	1090	1
4319	4052	DDR3	9999	1
4320	25	橫式機殼	1890	1
4321	728	DDR3	360	1
4322	3996	DDR5	1400	1
4323	4	螢幕線	119	1
4324	3	DDR5	100	1
4325	5062	DDR5	670	1
4326	4018	PCIE介面	5000	1
4327	3950	DDR5	580	1
4328	15	轉接線、轉接頭	34	1
4329	4704	其他	34790	1
4330	246	DDR5	900	1
4331	3735	螢幕線	99	1
4332	3200	DDR5	2990	1
4333	3949	DDR5	890	1
4334	3070	DDR5	180	1
4335	294	DDR5	550	1
4336	72	DDR5	1100	1
4337	876	DDR3	400	1
4338	847	顯示卡	150	1
4339	47	DDR5	399	1
4340	3298	其他	2000	1
4341	1973	DDR5	390	1
4342	68	DDR5	700	1
4343	3490	DDR5	2500	1
4344	4927	其他	4000	1
4345	1201	DDR5	5600	1
4346	852	DDR5	8000	1
4347	71	其他品牌	400	1
4348	3863	DDR3	310	1
4349	897	DDR3	400	1
4350	4327	DDR5	16888	1
4351	3428	線材、轉接頭	79	1
4352	4688	DDR3	390	1
4353	4	其他	200	1
4354	4683	DDR3	500	1
4355	3655	其他	12800	1
4356	292	DDR5	4200	1
4357	4047	其他CPU 主機板	1500	1
4358	3275	其他	23500	1
4359	4099	DDR5	799	1
4360	1003	DDR3	850	1
4361	3975	DDR5	550	1
4362	4012	其他	300	1
4363	1028	轉接線、轉接頭	60	1
4364	3150	PCI介面	1050	1
4365	25	風扇式	40	1
4366	20	DDR5	200	1
4367	3942	DDR3	299	1
4368	3055	PCIE介面	100	1
4369	4243	PCI介面	1600	1
4370	170	電腦周邊設備	119	1
4371	3912	其他	49900	1
4372	3937	其他	30990	1
4373	70	其他	350	1
4374	676	DDR3	298	1
4375	3864	DDR3	580	1
4376	3808	其他	220	1
4377	4275	DDR5	350	1
4378	709	DDR5	1800	1
4379	4731	DDR5	2300	1
4380	17	DDR3	240	1
4381	3048	DDR5	450	1
4382	1049	DDR5	34000	1
4383	931	其他	320	1
4384	4914	DDR5	6500	1
4385	3686	DDR5	1190	1
4386	3812	DDR5	1	1
4387	774	DDR5	1	1
4388	3578	PCIE介面	150	1
4389	190	DDR5	1990	1
4390	54	DDR3	320	1
4391	4771	DDR3	270	1
4392	36	其他	110	1
4393	3418	DDR5	480	1
4394	5	其他品牌電腦	42000	1
4395	4743	其他	7900	1
4396	5976	PCIE介面	7500	1
4397	445	DDR5	7540	1
4398	3934	DDR5	700	1
4399	996	DDR5	600	1
4400	926	DDR5	690	1
4401	1041	DDR3	330	1
4402	121	其他	55	1
4403	145	轉接線、轉接頭	10	1
4404	2208	DDR3	200	1
4405	39	其他家電	650	1
4406	106	其他	390	1
4407	3131	DDR3	888	1
4408	4783	其他	390	1
4409	74	其他	200	1
4410	1950	DDR3	590	1
4411	3123	其他	25	1
4412	3420	DDR3	350	1
4413	2	DDR5	2680	1
4414	2292	DDR5	500	1
4415	4529	DDR5	99917500	1
4416	1	AGP介面	200	1
4417	3132	DDR5	5999	1
4418	1	DDR5	185	1
4419	406	顯示卡	350	1
4420	3355	DDR5	1800	1
4421	4726	DDR5	2500	1
4422	4059	其他	1200	1
4423	906	DDR5	720	1
4424	4401	DDR5	3500	1
4425	5475	DDR3	500	1
4426	1850	DDR5	6000	1
4427	1	DDR3	349	1
4428	235	DDR5	800	1
4429	62	顯示卡	7990	1
4430	632	DDR5	400	1
4431	234	DDR5	410	1
4432	1501	DDR3	400	1
4433	5032	DDR5	2280	1
4434	1	DDR3	1500	1
4435	3125	顯示卡	4000	1
4436	3	其他	358	1
4437	3091	PCI介面	500	1
4438	312	DDR3	1350	1
4439	144	電源線	20	1
4440	2	DDR5	540	1
4441	28	散熱片、導管	299	1
4442	711	其他	150	1
4443	5299	PCIE介面	250	1
4444	3894	DDR3	299	1
4445	15	通訊、辦公家電	600	1
4446	3242	DDR5	500	1
4447	5153	PCIE介面	1990	1
4448	158	DDR3	180	1
4449	3882	其他	13990	1
4450	15	其他	5090	1
4451	3710	DDR5	500	1
4452	75	顯示卡	300	1
4453	3323	電腦散熱器	129	1
4454	4123	DDR5	2450	1
4455	684	DDR3	450	1
4456	4169	DDR3	230	1
4457	1054	顯示卡	1870	1
4458	4838	PCIE介面	200	1
4459	3757	DDR5	3298	1
4460	3907	DDR3	290	1
4461	3927	DDR3	250	1
4462	28	DDR5	900	1
4463	4773	DDR3	290	1
4464	1928	DDR3	400	1
4465	4769	DDR5	2050	1
4466	4174	其他	45800	1
4467	1	清潔用品	4	1
4468	4129	DDR5	180	1
4469	679	DDR5	1200	1
4470	1	風扇式	320	1
4471	225	DDR3	1200	1
4472	28	風扇式	15	1
4473	3147	DDR5	1388	1
4474	988	PCIE介面	199	1
4475	1329	其他	7490	1
4476	5458	其他	50	1
4477	4125	其他	12500999	1
4478	8	其他	500	1
4479	3050	其他	1200	1
4480	2089	DDR3	290	1
4481	4244	DDR3	300	1
4482	52	DDR3	200	1
4483	296	DDR5	780	1
4484	138	顯示卡	200	1
4485	505	其他	1490	1
4486	3888	其他	600	1
4487	5161	DDR5	300	1
4488	3850	DDR3	799	1
4489	1568	DDR5	2800	1
4490	3934	DDR3	250	1
4491	1076	其他	16900	1
4492	4080	DDR5	19000	1
4493	1	DDR5	1	1
4494	3814	DDR3	500	1
4495	35	AGP介面	140	1
4496	3860	DDR3	550	1
4497	83	DDR5	650	1
4498	4006	DDR5	200	1
4499	43	DDR3	300	1
4500	392	DDR3	200	1
4501	1	DDR3	399	1
4502	774	DDR3	350	1
4503	1580	DDR3	9999	1
4504	738	DDR3	590	1
4505	3461	DDR5	5900	1
4506	3411	DDR5	2200	1
4507	2407	DDR3	340	1
4508	3891	顯示卡	24880	1
4509	140	DDR5	2000	1
4510	1217	DDR5	4200	1
4511	1149	DDR5	600	1
4512	4631	DDR5	5140	1
4513	894	DDR5	950	1
4514	3116	附件及改裝品	880	1
4515	32	附件及改裝品	169	1
4516	930	其他介面卡	3990	1
4517	18	DDR5	8500	1
4518	3563	DDR3	429	1
4519	509	顯示卡	140	1
4520	3761	DDR3	150	1
4521	3860	DDR5	1900	1
4522	1	DDR5	2200	1
4523	942	PCI介面	9999	1
4524	15	DDR3	225	1
4525	674	其他電腦記憶體	99999	1
4526	49	14吋	2500	1
4527	4976	DDR3	110	1
4528	8	DDR5	599	1
4529	3828	DDR5	7350	1
4530	28	其他等級電腦	700	1
4531	3899	DDR5	500	1
4532	714	顯示卡	1250	1
4533	235	DDR5	450	1
4534	927	DDR5	1	1
4535	1723	DDR3	320	1
4536	1200	DDR5	530	1
4537	4007	其他	700	1
4538	4972	其他	650	1
4539	565	DDR5	2600	1
4540	685	附件及改裝品	2400	1
4541	10	風扇式	60	1
4542	67	螢幕線	35	1
4543	950	顯示卡	1190	1
4544	2326	DDR3	40	1
4545	3240	DDR5	2200	1
4546	3144	DDR3	1250	1
4547	3190	其他系列CPU	3150	1
4548	50	其他線材	30	1
4549	10	其他散熱裝置	45	1
4550	3853	其他	300	1
4551	3866	DDR5	2800	1
4552	3104	其他	25	1
4553	367	其他	20890	1
4554	933	DDR5	500	1
4555	3157	DDR5	400	1
4556	4035	DDR5	450	1
4557	4073	其他	350	1
4558	1456	DDR5	590	1
4559	3976	DDR5	500	1
4560	5376	PCIE介面	25990	1
4561	817	DDR5	400	1
4562	114	DDR5	2690	1
4563	139	DDR5	1000	1
4564	63	DDR3	110	1
4565	7	PCI介面	1000	1
4566	1	DDR5	800	1
4567	3750	DDR3	250	1
4568	877	DDR5	1250	1
4569	4301	PCIE介面	12000	1
4570	6	DDR5	310	1
4571	3761	DDR3	300	1
4572	4320	DDR5	1800	1
4573	3759	家電零件	500	1
4574	849	DDR5	450	1
4575	3766	DDR5	5800	1
4576	3948	DDR5	600	1
4577	5	電腦保養	6250	1
4578	3890	DDR5	780	1
4579	929	DDR5	700	1
4580	1	DDR5	9000	1
4581	1867	DDR3	370	1
4582	4251	其他	145	1
4583	3059	空機殼	990	1
4584	5035	DDR5	375	1
4585	1967	DDR5	250	1
4586	1902	DDR3	400	1
4587	3846	DDR3	200	1
4588	3	DDR5	399	1
4589	25	DDR5	2770	1
4590	1755	其他	240	1
4591	2174	DDR5	790	1
4592	16	顯示卡	150	1
4593	5845	其他	600	1
4594	3786	其他	9500	1
4595	523	DDR5	500	1
4596	3705	DDR3	450	1
4597	3665	DDR5	3280	1
4598	6306	DDR5	1200	1
4599	3	DDR3	249	1
4600	3733	DDR5	4990	1
4601	757	其他	480	1
4602	3113	顯示卡	2200	1
4603	1867	DDR5	600	1
4604	3852	其他	7990	1
4605	5	其他	40	1
4606	5	風扇式	340	1
4607	1949	DDR5	2500	1
4608	3272	DDR5	2800	1
4609	92	其他	250	1
4610	918	DDR5	3390	1
4611	823	DDR3	1300	1
4612	5335	AMD	14790	1
4613	2018	DDR5	2300	1
4614	686	DDR5	5000	1
4615	2086	DDR5	320	1
4616	830	DDR5	950	1
4617	20	AGP介面	79	1
4618	3851	其他	500	1
4619	4989	DDR5	500	1
4620	4061	其他電腦周邊設備	19000	1
4621	4705	PCI介面	42000	1
4622	3600	DDR5	250	1
4623	1905	DDR3	340	1
4624	1416	DDR3	300	1
4625	3923	DDR5	2000	1
4626	3434	DDR3	310	1
4627	456	DDR5	390	1
4628	3	DDR3	300	1
4629	4038	PCIE介面	15500	1
4630	293	顯示卡	4980	1
4631	3416	訊號調節	6990	1
4632	5577	PCIE介面	1250	1
4633	349	DDR3	800	1
4634	114	DDR5	3500	1
4635	382	DDR3	150	1
4636	4155	其他	1500	1
4637	900	DDR5	1630	1
4638	5371	DDR5	380	1
4639	34	其他電腦周邊設備	190	1
4640	3050	DDR5	70	1
4641	992	電源線	35	1
4642	6	PCI介面	700	1
4643	3534	DDR3	310	1
4644	395	DDR3	340	1
4645	719	DDR5	899	1
4646	3225	DDR5	800	1
4647	67	顯示卡	42000	1
4648	316	DDR3	350	1
4649	3881	其他	14288	1
4650	8	其他CPU	880	1
4651	4040	DDR5	500	1
4652	4517	其他	7990	1
4653	3110	DDR5	14500	1
4654	2	介面卡	120	1
4655	1660	其他	7500	1
4656	1138	DDR5	250	1
4657	10	介面卡	150	1
4658	1142	DDR5	500	1
4659	3797	其他	14890	1
4660	4400	PCIE介面	26500	1
4661	1391	DDR5	5300	1
4662	2	DDR3	599	1
4663	3076	其他	1200	1
4664	12	AGP介面	290	1
4665	1584	DDR3	300	1
4666	4362	DDR5	450	1
4667	4803	DDR5	4500	1
4668	937	DDR5	500	1
4669	273	DDR5	800	1
4670	1046	DDR5	1700	1
4671	4705	其他	4500	1
4672	3735	顯示卡	2000	1
4673	3360	DDR5	3200	1
4674	4521	DDR5	999	1
4675	1	AGP介面	250	1
4676	23	其他	110	1
4677	4	其他	320	1
4678	877	DDR3	600	1
4679	3958	DDR5	4000	1
4680	2	附件及改裝品	15	1
4681	3934	DDR3	240	1
4682	174	PCIE介面	100	1
4683	4513	DDR3	139	1
4684	3113	清潔用品	10	1
4685	29	其他	26900	1
4686	3772	DDR5	550	1
4687	4852	DDR5	2850	1
4688	830	DDR5	950	1
4689	3955	顯示卡	17500	1
4690	792	其他	150	1
4691	326	其他	300	1
4692	2097	DDR5	690	1
4693	3045	顯示卡	18500	1
4694	3873	DDR5	1499	1
4695	767	顯示卡	10500	1
4696	79	DDR5	550	1
4697	226	DDR5	2090	1
4698	7	介面卡	99	1
4699	3502	其他	59999	1
4700	560	顯示卡	15900	1
4701	3899	其他	29900	1
4702	4236	DDR3	650	1
4703	4081	DDR5	699	1
4704	3	DDR3	299	1
4705	3	其他	206	1
4706	1	轉接線、轉接頭	15	1
4707	1	DDR5	699	1
4708	5	AGP介面	500	1
4709	39	AGP介面	200	1
4710	5	DDR5	200	1
4711	807	其他	200	1
4712	3051	其他	14490	1
4713	79	DDR5	699	1
4714	1686	DDR5	150	1
4715	648	DDR3	350	1
4716	785	DDR5	600	1
4717	1031	DDR3	350	1
4718	3438	DDR3	390	1
4719	4015	DDR5	350	1
4720	4554	DDR3	2690	1
4721	4688	DDR3	350	1
