	names	category_names	prices	notCorrect
249	Mu’sC97同人誌代購水原優RipLip迷娘、拾x03044;x0307e;x03057;x0305f;x07dcf;集編原創	其他系列	1215	0
250	本子鋪R-18新視界C2702HHH限制級校園性愛DISTANCE全新未拆封	其他系列	110	0
251	犀牛盾9H鏡頭玻璃保護貼適用iPhone13ProMaxi1112Mini鏡頭貼保護貼鏡頭框	保護貼、按鍵貼	300	0
252	貓手日文二手書模型書籍AFV模型塗裝技術德軍篇ModelArt出版	軍事車輛	350	0
253	中南部限定輕鋼架矽酸鈣板輕鋼架天花板輕鋼架防火板輕鋼架防火板矽酸鈣板明架天花板PH003	其他	460	0
254	挖寶二手片-G08-048-正版DVD-泰片華麗之墓入圍第68屆坎城影展直購價	劇情	49	0
255	璐璐平價店現貨免運電動刮鬍刀小米有品小適刮鬍刀電動刮胡刀充電式全身水洗智能男士刮胡刀	刮鬍刀	998	0
256	現貨免運電動刮鬍刀飛利浦電動剃須刀男士水洗胡須刀充電須刀三刀頭男士刮胡刀S1060	刮鬍刀	1211	0
257	名品戶外戶外加厚便攜自動充氣坐墊辦公墊屁股坐墊柔軟舒適牛津布海綿墊	其他戶外用品	210	0
258	破破vm	遊戲王	700	0
259	GG日版GAME盒裝Putt＆Putter41818527		100	0
260	OKE馬達啟動限時繼電器TRD-NTANLY,ANV,STON,CIKACHI,可參考	電子電工工具	295	0
261	熊幻武龍劍天尊1-20完九星文化偏旁部首二手出租書現貨0945	其他武俠小說	600	0
262	da智能臺灣專屬電熱水龍頭110V免安裝速熱水龍頭即熱式接駁式電熱水龍頭OEM	其他廚房用品	639	0
263	襯衫男網紅襯衫男裝夏季7七分中袖襯衣男短袖韓版寬鬆百搭休閒寸衫潮流	其他款式	1232	0
264	樂源宏基acerAspireV3-772G鍵盤膜ACERV3-772G-747a4G1TMakk	其他電腦周邊設備	149	0
265	職人AV藍光日本無碼_B00394_x030ad;x030e3;x030c3;x030c8;x030a6;x030a9;x030fc;x030af;x030dd;	日本	100	0
266	午後書房中國近代史論叢，俄帝之侵略，民67年臺六版，正中書局200909-74	其他	100	0
267	滿300發貨狗狗衣服寵物衣服大狗衣服冬裝中大型犬哈士奇金毛薩摩耶寵物四腳棉衣加絨保暖	其他	226	0
268	現貨不用等韓國AVK人氣斷貨王美腳潤足霜70g腳後跟腳底後腳跟腳趾頭龜裂預防乾裂腳裂滋潤乾燥	護足乳液、霜	139	0
269	ＣＭ晴空號傳說虛空短杖_NullRodWL-A-R154	魔法風雲會	5388	0
270	萬隆達DE03-JP063DOCS-JP074花粉症損卡各式損	遊戲王	5	0
271	eBay401174957924等三項商品代買	國際代購/代買	50	0
272	破盤出清精品多功能開瓶器	其他	10	0
273	Seagate硬碟1000GB二手品>	Seagate	200	0
274	露天書寶二手書T9一般小說_ELS資治通鑑_線裝書_附殼	中國古典小說	199	0
275	E7-COLORCL-01透明紅	模型漆、底漆	60	0
276	進口版第二輯JoanBaez2瓊拜雅JoanBaez---VMD79595	女歌手	488	0
277	FIGURE同好會FIGMA黑岩槍手黑衣麻陶	Figma	800	0
278	二戰重演美軍S腰帶	戰術背心	350	0
279	世界寵物百寶箱新價TK美國星星安全自脫貓頸圈防勒貓項圈>10公斤以下貓專用>紅邊紅叮噹>CC-ROC-10	貓項圈	130	0
280	TCO-1外彎接頭凱士士KSS壓條專用配件TC電話配線槽接頭彎頭接頭oky2230116	其他	95	0
281	佰俐OElementsofGasTurbinePropulsion1996-Mattingly	其他	1000	0
282	姆斯>環境與生態第四版陳偉,石濤新文京9789864307166	大專、大學用書	435	0
283	永豐角川漫畫我的朋友♂♀可愛到讓人困擾2全新包膜出版：20210113	青春戀愛	111	0
284	岸拋白帶魚釣組岸釣白帶魚釣組夜釣白帶魚釣組水下誘魚燈天平釣組夜釣水燈釣組浮游釣魚組整套組	魚鉤、魚網、架竿器	220	0
285	滿199免運LM2596S-505V穩壓晶片TO-263A5E5188-03470	其他	8	0
286	鋁合金手機架手機平版充電支架手機支架直播手機直播懶人腳架雙軸直播架拍照交換禮物	其他	49	0
287	貓頭鷹小屋現貨板橋可自取　SHF　超人力霸王　太郎　全新代理版	S.H.Figuarts	1120	0
288	VS-482全彩包裝日本代購霧島x030ec;x030aa;x030ca;REALWORLDVIIIx030d5;x030a1;x030df;x030ec;x030b9;x03067;打x03061;合x0308f;x0305b;中x0306e;x030cf;x030fc;x030d5;美女x0767a;	日本	50	0
289	樺仔二手電腦DellE7270Win10系統12吋輕薄高效筆電i5六代CPU256GSSD8G記憶體	其他	8600	0
290	加絨加厚秋冬連帽刺繡套頭衛衣女上衣學生寬松大碼可愛兔耳朵外套	其他	190	0
291	UD工具網德國製NWS8英吋鋼絲鉗老虎鉗全新公司貨省力型109-69-2053K握把鉗子	夾持類工具	1100	0
292	現貨速發特價鋁合金水管接頭BMW寶馬n54n55n20OE號1153754199211537544638	其他汽車精品	666	0
293	日本宮崎駿龍貓吉卜力博物館帶回-宮崎駿松竹梅龍貓印章免運費	周邊文具	690	0
294	玩童殿堂預購2021第二季月影殿寶可夢自然系列分支羈絆系列第二彈：蝶戀花	完成品	550	0
295	筆倉施德樓STAEDTLERMS774Triplus三角舒寫自動鉛筆	自動鉛筆	37	0
296	祈錦鈅MAXINE：首本個人寫真	其他	1069	0
297	海王子二手書幫會奇觀范紹增何崇校AN--U2	其他	100	0
298	萬代超人力霸王大河充氣球泰塔斯大河火花變身扭蛋轉蛋器	超能力霸王系列 	70	0
299	全新LEGO樂高黃色平板3069Tile1x2withGroove306924	零件、配件	3	0
300	x1f250;x0fe0f;NEW棕熊爪x1f250;x0fe0f;仿精液潤滑液潤滑油潤滑劑仿精液大愛容量潤滑劑水溶性潤滑油同志gay後庭潤滑擴	其他	95	0
301	現貨-免運費！台灣寄出平口束胸短版束胸背心束胸掛勾式束胸運動束胸緊身衣BE656	束衣	290	0
302	N20216AV達人破解薄碼版屁眼墮落的美人妻2初美沙希	日本	30	0
303	金箔銀箔混搭150瓶專案3002瓶現貨每瓶足2克含金量789%烘焙裝飾賣場另有日本金箔較細	其他	300	0
304	BD25G藍光影片：心有猛獸：BlackBear：BD-20623露天拍賣	動作	85	0
305	六扇門KOSO導風空濾外蓋FORCESMAXABS二代縮小碳纖維壓花卡夢填縫片空濾進氣高流量	其他機車零組件	750	0
306	度度鳥DATEALIVE約會大作戰１８遊戲終結澪│台灣角川│作者橘公司插畫x03064;x0306a;x03053;│全新│定價：220元	青春戀愛	174	0
307	全新LEGO樂高3024淺灰色深灰色薄板Plate1x1	零件、配件	2	0
308	瑪雅家中國風神話人物鍾馗納福手機貼紙筆記本電腦裝飾貼驅邪辟邪	其他	170	0
309	保時捷911macanpanamera大卡宴小凱燕內飾改裝方向盤鑽石標裝飾改裝by鈦晶殿	車身標誌、貼紙	380	0
310	現貨手辦福袋驚喜包神祕福袋美少女禮物娃娃有趣小物皮夾鍵盤滑鼠墊、包包、抽抽樂公仔隨機動漫週邊商品	其他	350	0
311	iPhone66SPlus78手機殼保護殼防摔殼XXSMAXXR保護套軟殼手機套	手機保護殼	88	0
312	阿克漫244-42MLB-1997年ToppsFinest特卡亮RickeyHenderson只有一張	美國職棒	50	0
313	小郭水族-德國JBL珍寶-缺貨J6705000魚缸底砂黑5KG包	造景裝飾	550	0
314	尚敏全新訂製50寸HERANHD-50DD9LED電視燈條直接安裝14燈	其他	600	0
315	Neotech尼威特萬隆NC-6264鍍金香蕉插UP-OFC鍍金4顆一組	其他線材	480	0
316	密斯特喬西班牙VallejoAV水性漆MechaColor035斑駁棕色	模型漆、底漆	110	0
317	三多女性B群Plus鐵鎂強化錠60粒盒6盒免運G001352	其他	300	0
318	特價下殺短褲五分褲日系2019夏季新款棉麻短褲ins超火的休閒短褲男生短褲大尺碼短褲膝上短褲	人物圖案	97	0
319	◆弘德模型◆素心模型RGAWAD-03支援型裝甲戰機改件配件包組裝模型裝甲戰機改件配件SU005	其他	999490	0
320	代訂任天堂明星大亂鬥特別版官方典藏版攻略本英文書9780744019049	其他	5000	0
321	MY便宜二手書語言學習BX用美國小孩的方法學英文│國際學村	英文文法	80	0
322	新品上市DOBENSSWITCHPRO手柄搖桿帽硅膠保護套按鍵增高帽黑色兩個	其他類型	220	0
323	■預購■同人誌｜虎之穴040030924325刀劍亂舞x030a2;x030a6;x030c8;x030cf;x030b8;x030c3;x030af;作者：粗x03005;x0304b;x03057;x03053;	同人誌	300	0
324	APEXX白鐵黃金FORCESMAX水箱護網水箱網水箱飾片水箱護片DRG六代戰NEWBWS	其他機車零組件	380	0
325	嫺月書坊H3126二崙來去廖淑玲著雲林縣政府文化局民國93	其他	180	0
326	=550cc秋雅梅酒瓶=玻璃小店CHOYA廣口瓶蜂蜜瓶玻璃瓶空瓶酒瓶醋瓶容器	收納罐、盒	650	0
327	廚師小舖slt1-jp014灼熱毒槍的影靈依金亮	遊戲王	40	0
328	SC小舖>CP20-JP014奇蹟的穿孔銀字95-98分	遊戲王	20	0
329	304不銹鋼油桶酒桶加厚密封桶牛奶運輸桶茶葉罐食用儲油桶接酒桶	其他	999	0
330	多肉植物仙人掌彩草球39號仙人掌	種子、球根	300	0
331	Ω衣枝獨袖Ω超值福利回饋秋冬美衣福袋99元	長袖針織衫	99	0
332	√半自動洗衣機剎車盤脫水機甩桶脫水拉線通用電機剎車線剎車片	其他家具配件	126	0
333	黑白宇宙1981年東德電力郵票1全___A695	歐洲郵票	15	0
334	Caussade生活小舖三槍宜而爽COOLPLUS速乾吸濕排汗短袖衫M-XL另有XXLB1108	背心內衣	249	0
335	東門艾客米滿千免運寶可夢PTCG中文版冰伊布VMAXS6aF025069RRR	神奇寶貝	60	0
336	現貨x02728;玻璃煙灰缸304不銹鋼漏斗創意帶蓋煙缸防飛灰車載大號煙盅防風車用菸灰缸車載菸灰缸熄菸盒	其他汽車精品	170	0
337	魔法部屋M15核心系列ResoluteArchangel堅毅大天使英文NMSP繁中NM售現閃Foil現貨	魔法風雲會	59	0
338	捲簾定制全系卷簾配件上軌下軌控制器下桿拉珠鏈制頭支架窗簾配件定制	窗簾	339	0
339	超好用624條纖維條美眼魔術條不易反光超好黏性韓國流行隱形超黏纖維條雙眼皮膠條搭眼線筆眼線液彩妝	其他	340	0
340	2012上市中華職棒22年球員卡普卡149興農牛蘇建榮	台灣職棒	10	0
341	國際牌GLATIMA系列WTGFP5152S埋入式螢光單開關單切開關附銀色鋁合金蓋板-水電宅修	電子電工工具	690	0
342	玻璃酒瓶切割器NF117玻璃瓶切割器酒瓶切割器切瓶器割瓶器diy切酒瓶工具割管機	其他	399	0
343	牌塔WSBanGDreamBDWE34-26RR二葉筑紫樂團夢紙牌收藏卡卡片	其他紙牌遊戲	130	0
344	現貨402525CM新升級摺疊收納椅收納凳收納箱儲物箱沙發超耐重小凳子小椅子	收納凳	119	0
345	漾屏屋含稅14吋DELL戴爾LatitudeE6430筆電C殼C蓋鍵盤殼電腦零件筆電零件	其他	630	0
346	七龍珠BANDAIPROPLICA龍珠雷達代理版現貨	其他	750	0
347	洛夫特適用iphoneXR手機殼潮牌蘋果xr金屬邊框軟硅膠全包創意防摔蘋果xr保護套超薄新款ipxr殼男女款保護套保護殼	其他品牌	598	0
348	數位超高畫質14版HDMI線15公尺3D網路1080p鍍金接頭防塵套雙磁環15米15M	螢幕線	85	0
349	魔窟遊戲王EXP3-JP035仙人掌封鎖者普卡	遊戲王	70	0
350	Ayumi樂逍遙Sojiro宗次郎頭大大-CD八09FP8	世界/民族音樂	300	0
351	MyRack預購DOSHISHADCSP-1751復古電動剉冰機製冰冰沙冰塊機製冰盒附四個製冰盒	其他家電	1980	0
352	平和島Lyceeoverturex030a2;x030af;x030a2;x030d7;x030e9;x030b9;10LO-1757R小木x066fd;雪菜白色相簿2	其他紙牌遊戲	20	0
353	密斯特喬壽屋代理版組裝模型1144空戰奇兵ADFX-01原模配色	其他	990	0
354	抹殺的指名者金亮Vjmp-jp164	遊戲王	200	0
355	東京熱全台最大正版店中文字幕KB-281百x0702c;x03042;x03059;x0304b;◆小x060aa;魔x03059;x0304e;x0308b;制服少女x0306b;x030cb;x030e4;x030cb;x030e4;x03053;x03063;x0305d;x0308a;痴女x03089;x0308c;x03066;…x030e9;x030c3;x030ad;x030fc;x030b5;x030a4;	日本	60	0
356	威盛國際INFIN握把布075壓紋60入超厚斜紋止滑輪胎紋網球羽球	握把布/皮	849	0
357	現貨好品質專業越野跑步騎行背包超輕男女馬拉松水袋背包雙肩背心包運動裝備	其他	860	0
358	防彈少年團三代特別版變色燈應援燈炸彈燈阿米棒四代周邊露天拍賣時光店	其他	1046	0
359	雅舍二手書店B石破天驚I高陽著Ｉ堯舜出版	散文與短篇	200	0
360	UR車家屋>固特異三節式風力雨刷22吋550mm	雨刷	198	0
361	台製｜04-09年奧迪A6鑽石紋-腳踏墊a6腳踏墊a6海馬a6腳踏墊a6踏墊a6腳踏	踏墊	599	0
362	一弘包裝＞10包裝高級衣物專用乾燥劑矽膠乾燥劑SGSFDAHACCP認證衣物專用高級皮件精品皮包皮包肩提包	其他	50	0
363	東京熱全台最大正版店台正版DVDEX-779全x03066;x0306e;男x0304c;勃起x03059;x0308b;極上x0306e;x030ab;x030e9;x030c0;x0306e;素人6美x03068;x030a8;x030ed;x03055;x03092;兼x0306d;x0305f;驚異x0306e;x09ec4;金	日本	50	0
364	紙箱Z03_E浪摺盒：196x13x83cm日安紙箱	其他紙類製品	756	0
365	任兩件免運中古PS4決勝時刻二戰中文版	射擊	950	0
366	綠地球卡舖SD26-JP021超融合普卡	遊戲王	10	0
367	弘日全磁拉餌盤釣魚通用拉絲餌盤散炮競技強磁拉餌盆餌料盒餌料盆露天拍賣	其他釣魚裝備	508	0
368	教授車坊福卡3D神爪立體卡固專用腳踏墊MX-5CX-9CX-7CX-5CX-3M3M6M2M5	踏墊	5600	0
369	廚房遮擋隔斷簾門簾布藝免打孔臥室家用布簾半簾隔斷簾客廳衛生間廚房遮擋布簾子	桌巾、餐墊	306	0
370	山間卡鋪DBGC-JP044神的通告普卡	遊戲王	45	0
371	享樂攝影濾鏡轉接環口徑轉接公-母小轉大6267727782尺寸齊全283034轉37mm	轉接環	100	0
372	上賀建材五金油漆刷羊毛刷2508mm	其他	50	0
373	宜居衛浴YR-702簡約設計拋光亮面304不鏽鋼不銹鋼雙桿毛巾架衛浴室配件	毛巾吊掛配件	1100	0
374	港都RCTAMIYA5mmBallCollar球珠50591	引擎、車組零件	50	0
375	SD40-JP034抹殺的指名者	遊戲王	159	0
376	KyoceraSamuraiZ2單反半格機	相機	300	0
377	BD-466U角鬥士帝國驕雄神鬼戰士Gladiator2000	戰爭	70	0
378	現貨發票價有看頭WIFI防水攝影機Q971080P日夜全彩感應照明Yoosee手機APP遠端遙控監視器	網路攝影機	199	0
379	小也買送遊戲Steam惡魔獵人4特別版豪華版DevilMayCry4SpecialEdition	動作冒險	290	0
380	滿399起售電機直流電機支架馬達固定板電動機夾板電機固定器露天拍賣	其他	83	0
381	平價購已售完！香港JennyBakery珍妮餅家小熊四味曲奇餅-新年限定版320G	蛋糕、甜點	595	0
382	明台高中女生夏季制服體育服運動服高中制服制服學生服校服水兵服水手服女生制服cosplay	制服	1800	0
383	水族賣客風管夾夾式吸盤2分RO管夾透明管夾風管專用10顆一組	其他	45	0
384	SLAirsoft訂單	其他合法改裝套件	18300	0
385	什麼多賣重機摩托車單車通用U型支架4爪卡板式行車紀錄器GPS底座手把把手龍頭	其他用具	88	0
386	PS4遊戲二手對馬戰鬼中文版	動作冒險	840	0
387	全新品EUPA優柏烤麵包機烤麵包機烤土司土司烤三明治TSK-2511N	EUPA 優柏	200	0
388	萬代西川伸司究極可動哥吉拉骨骼扭蛋現貨	其他	650	0
389	適用EPSON愛普生全新國產LQ1600K3噴頭LQ680K噴頭力度強?可開發票可批發	其他	828	0
390	偉翰玩具-PTCG寶可夢中文版AC2b114200索爾迦雷歐GX	神奇寶貝	3099999	0
391	微美咖啡超值半磅250元,科班齊格綺合作社紅蜜公平貿易瓜地馬拉中焙咖啡豆,滿500元免運,新鮮烘焙	咖啡豆	250	0
392	vivamixgogoro車套vivamix車套vivamix保護套vivamix口袋車套kg	電動機車	399	0
393	APPSTOREDANE-JP073虹之天氣模樣R	遊戲王	29	0
394	台灣現貨-汽車餐桌車用餐桌椅背餐桌車用餐盤車用電腦桌汽車塞車追劇車用置物架CX0010普特車旅精品	飲料架、置物架	369	0
395	物理因子治療學-冷熱光水療及機械性治療學第二版	其他	585	0
396	x030ea;R出清價有側標網路最便宜SSSEGASATURN2手原廠遊戲片王國傳說2Riglordsaga	其他類型	170	0
397	飛利浦TL5CMASTER22W40W55W60W環形燈管風尚燈管2GX13	吸頂燈	790	0
398	416042C倉庫PT2399話筒混響板DC直流6-15v效果M65831W2-200908416042	其他	57	0
399	firefoxlink下標區通販代購amazon中古品PS3超級機器人大戰OG傳奇魔裝機神F數量限定版	精品配件	3000	0
400	現貨USBUSB-A母座90度彎腳USB-AUSB插座DIY接頭充電器電源桌上型主機usb插孔	其他	3	0
401	金贊汽配SAAB9-303-12電動升降機台製外銷件玻璃升降機車門升降機車窗	其他汽車零件	2800	0
402	不再折扣軟精裝臺大法學教科書刑事訴訟法八版共2本合售9789574348299｜林鈺雄｜｜28072902	教育、考試用書	450	0
403	鳳林車站鐵道等車站鐵道等貼在一張白紙上雙面│51張│112x48cm	照片 	124	0
404	瑪比卡鋪現貨遊戲王限定禮盒LVB1LINKVRAINSBOX連結禮盒卡套藤木遊作一包60張	紙牌週邊	120	0
405	依寶改裝免運KSHARPSKINKTMDUKE690油箱蓋貼碳纖維油箱貼露天拍賣	其他汽車百貨	708	0
406	4341取出器6支套裝斷頭螺絲取出器雙頭螺絲滑牙拆除工具起子批頭	其他五金工具	91	0
407	易油網缺貨BRITAMARELLAXL35L濾水壺濾心1個天藍色82796平行輸入	BRITA/濾水壺	630	0
408	璐璐平價店免運現貨外穿訓練服運動上衣女寬松長袖瑜伽健身服跑步罩衫連帽T恤秋冬款	長棉褲	579	0
409	＊綠照明＊破盤出清價T5山形日光燈T5-28W1山型燈具附燈管28W1有保固	吸頂燈	199	0
410	＊雨芃小舖＊達新牌雨衣新采型雨衣一套	雨衣	630	0
411	Wind賣寶>東元TL4246TRE電源板LK-PL420103A	家電零件	450	0
412	︽NO:8401老蘇聯6n14n可取代：6P14P;7189;6BQ5;EL84真空管NOS	其它	600	0
413	盼盼679RCA公頭焊線式塑膠殼黑色蓮花頭RCA紅色DIY音訊AV轉接頭有現貨	其他線材	5	0
414	芃芃玩具5包金聯盟第三方四驅車零件中徑4入輕量曲十爪鋁框紫色貨號CSB22353-3	其他	100	0
415	iCshop1液壓挖土機模型368090800010木質套件兒童玩具挖掘機STEAM	其他	299	0
416	AP5S775主機板-GA-965P-S3四核心PCIE1066ICH8晶片DDR2固態直購價380	Core2 Duo	400	0
417	萬代限定HG1144BASEJABBER基座承載機吉翁軍殘黨配色鋼彈UC	1:144	460	0
418	異次元周邊商品-代購精品木航海王壓克力鑰匙圈航海王鑰匙圈E款索	周邊文具	128	0
419	1組500cm二代新版軟性通用型U型夾式備有貼膠夾在門邊車門防撞條門縫防碰條護條防碰撞後車箱	其他汽車零件	169	0
420	性感情趣內褲女丁字褲珍珠透明蕾絲開檔性感刺繡情趣火辣誘惑免脫	其他	94	0
421	OnePiece拆擺品日版金證景品海賊王SweetStyle波雅漢考克蛇姬女帝150已售出	日本景品	999999	0
422	小蜜蜂領夾式麥克風37604	其他音響設備	30	0
423	正版中島美雪cd專輯日語歌曲原曲流行音樂汽車載cd光盤歌曲碟片	其他	298	0
424	Haku日本動漫精品現貨關於我轉生變成史萊姆這檔事手抱偶6款壓克力吊飾鑰匙圈鑰匙扣利姆路蜜莉姆	精品配件	55	0
425	創見DDR3-133316008GB終生保固6MTranscend8g桌上型	DDR3 SDRAM	799	0
426	強力型4分止滑快脫自動板桿活動板手套筒板手自動板手棘輪板手活動板桿快脫板手批發價12金便宜	其他五金工具	185	0
